geo_state_abbr,lat2,lon2,geo_county_fips,state_fips,geo_county_canonical,area_share,straddle,tiger_year
CT,41.15,-73.31,09190,09,Western Connecticut Planning Region,0.92,TRUE,2023
CT,41.15,-73.3,09120,09,Greater Bridgeport Planning Region,0.92,TRUE,2023
CT,41.19,-73.33,09120,09,Greater Bridgeport Planning Region,0.92,TRUE,2023
CT,41.26,-72.55,09170,09,South Central Connecticut Planning Region,0.92,TRUE,2023
CT,41.27,-73.37,09190,09,Western Connecticut Planning Region,0.92,TRUE,2023
CT,41.28,-72.56,09170,09,South Central Connecticut Planning Region,0.92,TRUE,2023
CT,41.29,-73.34,09190,09,Western Connecticut Planning Region,0.92,TRUE,2023
CT,41.3,-73.07,09140,09,Naugatuck Valley Planning Region,0.92,TRUE,2023
CT,41.31,-73.04,09170,09,South Central Connecticut Planning Region,0.92,TRUE,2023
CT,41.31,-72.59,09170,09,South Central Connecticut Planning Region,0.92,TRUE,2023
CT,41.33,-73.32,09190,09,Western Connecticut Planning Region,0.92,TRUE,2023
CT,41.34,-73.3,09190,09,Western Connecticut Planning Region,0.92,TRUE,2023
CT,41.34,-72.27,09130,09,Lower Connecticut River Valley Planning Region,0.92,TRUE,2023
CT,41.35,-73.28,09190,09,Western Connecticut Planning Region,0.92,TRUE,2023
CT,41.36,-73.26,09190,09,Western Connecticut Planning Region,0.92,TRUE,2023
CT,41.37,-73.24,09190,09,Western Connecticut Planning Region,0.92,TRUE,2023
CT,41.41,-73.04,09170,09,South Central Connecticut Planning Region,0.92,TRUE,2023
CT,41.42,-73.2,09140,09,Naugatuck Valley Planning Region,0.92,TRUE,2023
CT,41.42,-72.74,09170,09,South Central Connecticut Planning Region,0.92,TRUE,2023
CT,41.43,-73.26,09190,09,Western Connecticut Planning Region,0.92,TRUE,2023
CT,41.43,-72.73,09130,09,Lower Connecticut River Valley Planning Region,0.92,TRUE,2023
CT,41.43,-72.3,09130,09,Lower Connecticut River Valley Planning Region,0.92,TRUE,2023
CT,41.44,-73.24,09140,09,Naugatuck Valley Planning Region,0.92,TRUE,2023
CT,41.48,-72.74,09170,09,South Central Connecticut Planning Region,0.92,TRUE,2023
CT,41.48,-72.32,09130,09,Lower Connecticut River Valley Planning Region,0.92,TRUE,2023
CT,41.48,-72.31,09180,09,Southeastern Connecticut Planning Region,0.92,TRUE,2023
CT,41.51,-73.31,09160,09,Northwest Hills Planning Region,0.92,TRUE,2023
CT,41.52,-73.33,09160,09,Northwest Hills Planning Region,0.92,TRUE,2023
CT,41.52,-73.25,09140,09,Naugatuck Valley Planning Region,0.92,TRUE,2023
CT,41.52,-71.86,09150,09,Northeastern Connecticut Planning Region,0.92,TRUE,2023
CT,41.53,-73.34,09190,09,Western Connecticut Planning Region,0.92,TRUE,2023
CT,41.55,-72.85,09110,09,Capitol Planning Region,0.92,TRUE,2023
CT,41.56,-72.87,09110,09,Capitol Planning Region,0.92,TRUE,2023
CT,41.57,-72.85,09110,09,Capitol Planning Region,0.92,TRUE,2023
CT,41.58,-73.35,09190,09,Western Connecticut Planning Region,0.92,TRUE,2023
CT,41.58,-72.78,09110,09,Capitol Planning Region,0.92,TRUE,2023
CT,41.58,-72.46,09180,09,Southeastern Connecticut Planning Region,0.92,TRUE,2023
CT,41.6,-72.94,09140,09,Naugatuck Valley Planning Region,0.92,TRUE,2023
CT,41.6,-72.4,09110,09,Capitol Planning Region,0.92,TRUE,2023
CT,41.6,-72.33,09180,09,Southeastern Connecticut Planning Region,0.92,TRUE,2023
CT,41.61,-73.25,09140,09,Naugatuck Valley Planning Region,0.92,TRUE,2023
CT,41.61,-72.93,09110,09,Capitol Planning Region,0.92,TRUE,2023
CT,41.61,-72.71,09130,09,Lower Connecticut River Valley Planning Region,0.92,TRUE,2023
CT,41.62,-73.35,09160,09,Northwest Hills Planning Region,0.92,TRUE,2023
CT,41.63,-72.5,09130,09,Lower Connecticut River Valley Planning Region,0.92,TRUE,2023
CT,41.64,-72.92,09110,09,Capitol Planning Region,0.92,TRUE,2023
CT,41.65,-72.92,09140,09,Naugatuck Valley Planning Region,0.92,TRUE,2023
CT,41.65,-72.88,09110,09,Capitol Planning Region,0.92,TRUE,2023
CT,41.66,-73.37,09160,09,Northwest Hills Planning Region,0.92,TRUE,2023
CT,41.66,-72.89,09140,09,Naugatuck Valley Planning Region,0.92,TRUE,2023
CT,41.69,-72.26,09180,09,Southeastern Connecticut Planning Region,0.92,TRUE,2023
CT,41.71,-72.25,09110,09,Capitol Planning Region,0.92,TRUE,2023
CT,41.71,-72.24,09180,09,Southeastern Connecticut Planning Region,0.92,TRUE,2023
CT,41.75,-72.9,09110,09,Capitol Planning Region,0.92,TRUE,2023
CT,41.75,-72.18,09180,09,Southeastern Connecticut Planning Region,0.92,TRUE,2023
CT,41.9,-72.91,09110,09,Capitol Planning Region,0.92,TRUE,2023
CT,41.95,-72.9,09160,09,Northwest Hills Planning Region,0.92,TRUE,2023
CT,41.98,-72.88,09110,09,Capitol Planning Region,0.92,TRUE,2023
CT,41.98,-72.22,09150,09,Northeastern Connecticut Planning Region,0.92,TRUE,2023
CT,42.03,-72.87,09160,09,Northwest Hills Planning Region,0.92,TRUE,2023
